11624624540,4007081836,337.87
11624624469,4007081972,337.87
11624624398,4007082109,337.87
11624624327,4007082246,337.87
11624624255,4007082383,337.87
11624624184,4007082520,337.86
11624624113,4007082656,337.87
11624624041,4007082793,337.87
11624623971,4007082930,337.86
11624623900,4007083066,337.86
11624623829,4007083203,337.86
11624623758,4007083340,337.86
11624623688,4007083476,337.85
11624623617,4007083613,337.85
11624623546,4007083749,337.85
11624623477,4007083886,337.84
11624623405,4007084022,337.84
11624623334,4007084159,337.84
11624623263,4007084295,337.84
11624623192,4007084432,337.84
11624623121,4007084568,337.84
11624623051,4007084704,337.84
11624622980,4007084840,337.84
11624622909,4007084977,337.84
11624622838,4007085113,337.84
11624622767,4007085249,337.84
11624622696,4007085385,337.85
11624622624,4007085521,337.85
11624622554,4007085657,337.85
11624622483,4007085793,337.86
11624622412,4007085929,337.86
11624622341,4007086065,337.87
11624622271,4007086201,337.87
11624622200,4007086337,337.87
11624622129,4007086473,337.88
11624622058,4007086609,337.88
11624621987,4007086745,337.89
11624621917,4007086881,337.89
11624621845,4007087016,337.90
11624621775,4007087152,337.90
11624621704,4007087288,337.91
11624621633,4007087423,337.91
11624621561,4007087559,337.91
11624621492,4007087695,337.91
11624621421,4007087830,337.92
11624621350,4007087966,337.92
11624621280,4007088102,337.92
11624621210,4007088237,337.92
11624621140,4007088373,337.92
11624621069,4007088508,337.92
11624620999,4007088644,337.92
11624620929,4007088779,337.92
11624620858,4007088914,337.92
11624620788,4007089050,337.92
11624620718,4007089185,337.92
11624620648,4007089320,337.92
11624620578,4007089455,337.92
11624620508,4007089591,337.92
11624620437,4007089726,337.92
11624620368,4007089861,337.92
11624620299,4007089996,337.92
11624620229,4007090131,337.92
11624620159,4007090266,337.91
11624620091,4007090401,337.91
11624620020,4007090536,337.91
11624619950,4007090671,337.90
11624619881,4007090806,337.90
11624619810,4007090941,337.90
11624619741,4007091076,337.89
11624619672,4007091210,337.89
11624619602,4007091345,337.89
11624619531,4007091480,337.89
11624619464,4007091614,337.89
11624619393,4007091749,337.89
11624619323,4007091883,337.89
11624619254,4007092018,337.89
11624619185,4007092152,337.89
11624619114,4007092287,337.89
11624619045,4007092421,337.89
11624618975,4007092556,337.89
11624618906,4007092690,337.89
11624618836,4007092824,337.89
11624618766,4007092958,337.90
11624618697,4007093093,337.90
11624618627,4007093227,337.91
11624618558,4007093361,337.91
11624618488,4007093495,337.92
11624618418,4007093629,337.92
11624618349,4007093763,337.93
11624618279,4007093897,337.93
11624618209,4007094031,337.94
11624618140,4007094164,337.95
11624618070,4007094298,337.95
11624618001,4007094432,337.96
11624617930,4007094565,337.96
11624617863,4007094699,337.96
11624617793,4007094833,337.97
11624617723,4007094966,337.97
11624617654,4007095100,337.98
11624617585,4007095233,337.98
11624617516,4007095367,337.98
11624617446,4007095500,337.98
11624617378,4007095633,337.99
11624617309,4007095767,337.99
11624617240,4007095900,337.99
11624617171,4007096033,337.99
11624617103,4007096166,337.99
11624617034,4007096299,337.99
11624616965,4007096432,337.99
11624616896,4007096565,337.99
11624616828,4007096698,337.99
11624616758,4007096831,337.99
11624616690,4007096964,337.99
11624616623,4007097097,337.99
11624616553,4007097230,337.99
11624616485,4007097362,337.99
11624616417,4007097495,338.00
11624616348,4007097628,338.00
11624616280,4007097760,338.00
11624616211,4007097892,338.00
11624616143,4007098025,338.00
11624616075,4007098157,338.00
11624616006,4007098290,338.00
11624615938,4007098422,338.00
11624615870,4007098554,338.00
11624615802,4007098686,338.00
11624615734,4007098818,338.00
11624615666,4007098950,338.01
11624615597,4007099082,338.01
11624615529,4007099214,338.01
11624615461,4007099345,338.01
11624615393,4007099477,338.01
11624615325,4007099609,338.02
11624615257,4007099740,338.02
11624615189,4007099872,338.02
11624615121,4007100003,338.02
11624615054,4007100134,338.02
11624614986,4007100266,338.02
11624614918,4007100397,338.02
11624614850,4007100528,338.03
11624614782,4007100659,338.03
11624614714,4007100790,338.03
11624614646,4007100921,338.03
11624614578,4007101052,338.03
11624614512,4007101183,338.03
11624614444,4007101314,338.04
11624614377,4007101445,338.04
11624614309,4007101575,338.04
11624614242,4007101706,338.04
11624614174,4007101836,338.05
11624614107,4007101967,338.05
11624614041,4007102097,338.05
11624613973,4007102227,338.05
11624613905,4007102358,338.05
11624613838,4007102488,338.05
11624613771,4007102618,338.05
11624613704,4007102748,338.05
11624613637,4007102878,338.05
11624613571,4007103008,338.05
11624613503,4007103138,338.06
11624613436,4007103267,338.06
11624613370,4007103397,338.06
11624613303,4007103527,338.06
11624613236,4007103656,338.06
11624613170,4007103785,338.06
11624613103,4007103915,338.06
11624613037,4007104044,338.06
11624612970,4007104173,338.06
11624612904,4007104302,338.06
11624612837,4007104431,338.06
11624612771,4007104560,338.06
11624612706,4007104689,338.06
11624612639,4007104818,338.06
11624612572,4007104947,338.06
11624612506,4007105075,338.06
11624612440,4007105204,338.06
11624612374,4007105332,338.06
11624612308,4007105461,338.06
11624612243,4007105589,338.06
11624612177,4007105717,338.06
11624612111,4007105845,338.06
11624612045,4007105973,338.06
11624611979,4007106101,338.06
11624611914,4007106229,338.06
11624611848,4007106357,338.06
11624611782,4007106485,338.06
11624611718,4007106612,338.06
11624611651,4007106740,338.06
11624611585,4007106867,338.06
11624611519,4007106995,338.07
11624611454,4007107122,338.07
11624611389,4007107249,338.07
11624611324,4007107376,338.07
11624611258,4007107503,338.07
11624611192,4007107630,338.07
11624611128,4007107757,338.07
11624611064,4007107884,338.07
11624610997,4007108011,338.07
11624610932,4007108137,338.07
11624610867,4007108264,338.07
11624610802,4007108390,338.07
11624610737,4007108517,338.07
11624610672,4007108643,338.07
11624610606,4007108769,338.07
11624610542,4007108895,338.07
11624610478,4007109022,338.07
11624610413,4007109147,338.07
11624610347,4007109273,338.07
11624610283,4007109399,338.08
11624610218,4007109525,338.08
11624610153,4007109650,338.08
11624610090,4007109776,338.08
11624610024,4007109901,338.08
11624609959,4007110027,338.08
11624609895,4007110152,338.08
11624609831,4007110277,338.08
11624609766,4007110402,338.08
11624609702,4007110527,338.08
11624609637,4007110652,338.08
11624609573,4007110777,338.08
11624609509,4007110902,338.08
11624609445,4007111026,338.08
11624609380,4007111151,338.08
11624609316,4007111275,338.08
11624609252,4007111400,338.09
11624609188,4007111524,338.09
11624609124,4007111648,338.09
11624609061,4007111773,338.09
11624608997,4007111897,338.09
11624608933,4007112021,338.09
11624608869,4007112145,338.09
11624608806,4007112269,338.09
11624608742,4007112392,338.09
11624608678,4007112516,338.09
11624608615,4007112640,338.08
11624608552,4007112763,338.08
11624608489,4007112886,338.08
11624608425,4007113010,338.08
11624608361,4007113133,338.09
11624608298,4007113256,338.09
11624608234,4007113379,338.09
11624608171,4007113502,338.09
11624608108,4007113625,338.09
11624608046,4007113748,338.09
11624607982,4007113871,338.09
11624607918,4007113993,338.08
11624607854,4007114116,338.08
11624607794,4007114238,338.08
11624607730,4007114361,338.08
11624607667,4007114483,338.08
11624607604,4007114606,338.08
11624607542,4007114728,338.08
11624607479,4007114850,338.08
11624607416,4007114972,338.08
11624607353,4007115094,338.08
11624607291,4007115216,338.09
11624607227,4007115337,338.09
11624607165,4007115459,338.09
11624607103,4007115581,338.10
11624607040,4007115702,338.10
11624606978,4007115824,338.10
11624606915,4007115945,338.10
11624606854,4007116066,338.10
11624606790,4007116188,338.10
11624606728,4007116309,338.10
11624606666,4007116430,338.10
11624606604,4007116551,338.11
11624606542,4007116672,338.11
11624606480,4007116793,338.11
11624606418,4007116913,338.11
11624606355,4007117034,338.11
11624606295,4007117155,338.11
11624606232,4007117275,338.11
11624606170,4007117395,338.11
11624606108,4007117516,338.11
11624606047,4007117636,338.11
11624605985,4007117756,338.10
11624605924,4007117876,338.10
11624605862,4007117996,338.10
11624605801,4007118116,338.10
11624605739,4007118236,338.10
11624605678,4007118355,338.10
11624605617,4007118475,338.10
11624605555,4007118594,338.10
11624605494,4007118714,338.10
11624605433,4007118833,338.10
11624605372,4007118952,338.09
11624605311,4007119071,338.09
11624605250,4007119191,338.09
11624605189,4007119310,338.09
11624605128,4007119428,338.09
11624605067,4007119547,338.09
11624605006,4007119666,338.09
11624604945,4007119785,338.09
11624604885,4007119903,338.09
11624604824,4007120021,338.09
11624604763,4007120140,338.08
11624604702,4007120258,338.09
11624604642,4007120376,338.09
11624604581,4007120494,338.09
11624604520,4007120612,338.09
11624604460,4007120730,338.09
11624604399,4007120848,338.09
11624604340,4007120966,338.09
11624604279,4007121083,338.09
11624604218,4007121201,338.09
11624604158,4007121318,338.09
11624604098,4007121436,338.09
11624604037,4007121553,338.09
11624603977,4007121670,338.09
11624603916,4007121787,338.09
11624603857,4007121904,338.09
11624603797,4007122021,338.09
11624603737,4007122138,338.09
11624603677,4007122255,338.09
11624603618,4007122371,338.09
11624603557,4007122488,338.10
11624603497,4007122604,338.10
11624603438,4007122721,338.10
11624603378,4007122837,338.10
11624603318,4007122953,338.10
11624603258,4007123069,338.10
11624603199,4007123186,338.10
11624603139,4007123302,338.10
11624603078,4007123417,338.11
11624603020,4007123533,338.11
11624602960,4007123649,338.11
11624602901,4007123764,338.11
11624602842,4007123880,338.11
11624602782,4007123995,338.11
11624602723,4007124111,338.11
11624602664,4007124226,338.11
11624602605,4007124341,338.11
11624602545,4007124456,338.11
